Date,"('SP500', '^GSPC')",Interest_Rate,Advertising_Spending,GDP_Growth,User_Growth
2023-10-20,4224.16015625,5.33,1554.6890769091117,3.2,1403034.4473209153
2023-10-21,4224.16015625,5.33,4012.0966232003884,3.2,2017782.0744807816
2023-10-22,4224.16015625,5.33,2593.7503828898657,3.2,1484751.6411432545
2023-10-23,4217.0400390625,5.33,4383.526234545649,3.2,1433729.6753106627
2023-10-24,4247.68017578125,5.33,2279.4135862599232,3.2,2144892.4468667456
2023-10-25,4186.77001953125,5.33,1793.413817734443,3.2,2475450.2630926645
2023-10-26,4137.22998046875,5.33,2365.198444111776,3.2,2182852.73744334
2023-10-27,4117.3701171875,5.33,3629.7379254821276,3.2,1304626.2373220613
2023-10-28,4117.3701171875,5.33,1584.4355841814995,3.2,1054111.5053388942
2023-10-29,4117.3701171875,5.33,1599.1998914627193,3.2,2667233.911320433
2023-10-30,4166.81982421875,5.33,2821.2241752484774,3.2,2251234.80096059
2023-10-31,4193.7998046875,5.33,1569.0662777721764,3.2,1559686.9634210162
2023-11-01,4237.85986328125,5.33,4215.890781943503,3.2,1347995.5302583254
2023-11-02,4317.77978515625,5.33,1926.939948723308,3.2,1318122.626675938
2023-11-03,4358.33984375,5.33,4303.485889637655,3.2,1538502.4500666542
2023-11-04,4358.33984375,5.33,1994.4179866172628,3.2,2852550.83412061
2023-11-05,4358.33984375,5.33,4320.501442533703,3.2,1126154.623392654
2023-11-06,4365.97998046875,5.33,1430.034760413104,3.2,2178094.8389769113
2023-11-07,4378.3798828125,5.33,3654.107018426591,3.2,1984508.3740654504
2023-11-08,4382.77978515625,5.33,2542.919482955145,3.2,1755605.7236441383
2023-11-09,4347.35009765625,5.33,1744.4526155079623,3.2,2085009.4452416573
2023-11-10,4415.240234375,5.33,2542.145260308683,3.2,1354857.0737018166
2023-11-11,4415.240234375,5.33,2747.5329785803815,3.2,1133393.4921145681
2023-11-12,4415.240234375,5.33,4474.472954984598,3.2,1706891.3462809958
2023-11-13,4411.5498046875,5.33,3795.0948750211996,3.2,2827043.686731649
2023-11-14,4495.7001953125,5.33,2856.098006653501,3.2,1633231.9204126108
2023-11-15,4502.8798828125,5.33,3708.9374289658635,3.2,1091200.7796871345
2023-11-16,4508.240234375,5.33,4064.482805170639,3.2,2189295.970384703
2023-11-17,4514.02001953125,5.33,2286.1097443620833,3.2,2573828.6311522378
2023-11-18,4514.02001953125,5.33,4224.418450264586,3.2,1852182.211610017
2023-11-19,4514.02001953125,5.33,1949.3895196164126,3.2,1096123.202090671
2023-11-20,4547.3798828125,5.33,4895.278759925979,3.2,1252629.172190929
2023-11-21,4538.18994140625,5.33,4430.404356149414,3.2,2344923.1195212007
2023-11-22,4556.6201171875,5.33,1908.6919479633511,3.2,1495580.4945371938
2023-11-23,4556.6201171875,5.33,3382.805930005284,3.2,1734284.9698168666
2023-11-24,4559.33984375,5.33,2012.8211065691594,3.2,1423287.6160852322
2023-11-25,4559.33984375,5.33,2145.106685933727,3.2,1221818.4247896967
2023-11-26,4559.33984375,5.33,2107.014338047859,3.2,1793902.15909924
2023-11-27,4550.43017578125,5.33,2710.09535465758,3.2,1123279.685057532
2023-11-28,4554.89013671875,5.33,4446.91259165026,3.2,2945633.7310333247
2023-11-29,4550.580078125,5.33,1244.0674768643269,3.2,2348840.61465812
2023-11-30,4567.7998046875,5.33,3590.455505557111,3.2,2592010.710486885
2023-12-01,4594.6298828125,5.33,2684.1469480143633,3.2,2764892.5983510865
2023-12-02,4594.6298828125,5.33,4089.6358277835598,3.2,2358200.5952073117
2023-12-03,4594.6298828125,5.33,2158.4825344188516,3.2,1864264.662524586
2023-12-04,4569.77978515625,5.33,3907.684253304749,3.2,1097595.5999057312
2023-12-05,4567.18017578125,5.33,3934.8985525206936,3.2,1928003.6565498952
2023-12-06,4549.33984375,5.33,1173.482889855669,3.2,1284409.381272652
2023-12-07,4585.58984375,5.33,1194.6354133787556,3.2,1633164.7470857599
2023-12-08,4604.3701171875,5.33,1127.9302903791288,3.2,2243612.914032192
2023-12-09,4604.3701171875,5.33,1216.9203140724471,3.2,1068895.9482213426
2023-12-10,4604.3701171875,5.33,1581.9336724938444,3.2,2874885.522148353
2023-12-11,4622.43994140625,5.33,2438.851297284029,3.2,2676715.565683619
2023-12-12,4643.7001953125,5.33,2553.5231318716046,3.2,2967859.1194739034
2023-12-13,4707.08984375,5.33,3832.0804190834,3.2,2613203.3065818464
2023-12-14,4719.5498046875,5.33,2451.346280350871,3.2,2170451.76005368
2023-12-15,4719.18994140625,5.33,2175.8137322245784,3.2,1872636.8441427187
2023-12-16,4719.18994140625,5.33,3961.0031525806826,3.2,1832004.6573242298
2023-12-17,4719.18994140625,5.33,2876.629794615974,3.2,2234757.7281579175
2023-12-18,4740.56005859375,5.33,4232.146055874968,3.2,1317571.9691361445
2023-12-19,4768.3701171875,5.33,4235.331502791536,3.2,1973110.8321416494
2023-12-20,4698.35009765625,5.33,3432.6904303303645,3.2,2084152.4049333178
2023-12-21,4746.75,5.33,3819.3633830894514,3.2,2487735.257146172
2023-12-22,4754.6298828125,5.33,4241.9128774607325,3.2,2371189.811426145
2023-12-23,4754.6298828125,5.33,3407.970461515588,3.2,1181429.194135932
2023-12-24,4754.6298828125,5.33,1289.5230862610244,3.2,2472454.9418925187
2023-12-25,4754.6298828125,5.33,3782.6583431331646,3.2,1274093.4436494305
2023-12-26,4774.75,5.33,1371.1402805270639,3.2,1644856.70439615
2023-12-27,4781.580078125,5.33,4345.8557753756095,3.2,1590227.8126872256
2023-12-28,4783.35009765625,5.33,2832.9622251135897,3.2,2924417.782774241
2023-12-29,4769.830078125,5.33,1786.82132001341,3.2,2123649.1135325953
2023-12-30,4769.830078125,5.33,2959.209121456246,3.2,2852663.8052755157
2023-12-31,4769.830078125,5.33,2754.071817681312,3.2,2420349.24022091
2024-01-01,4769.830078125,5.33,1000.1818393270438,1.6,1466350.4967643311
2024-01-02,4742.830078125,5.33,4397.27864494144,1.6,1931682.232385347
2024-01-03,4704.81005859375,5.33,1853.072146667418,1.6,1113309.9933073446
2024-01-04,4688.68017578125,5.33,1234.2842810375666,1.6,2787212.234685652
2024-01-05,4697.240234375,5.33,3401.0066656187337,1.6,2275860.5257825605
2024-01-06,4697.240234375,5.33,1798.6605594208404,1.6,1718702.259330954
2024-01-07,4697.240234375,5.33,2448.4388932259153,1.6,2604264.3954367014
2024-01-08,4763.5400390625,5.33,2496.8482730176393,1.6,2226082.4952526456
2024-01-09,4756.5,5.33,3578.2052763434,1.6,2794690.725566364
2024-01-10,4783.4501953125,5.33,1945.3008541487857,1.6,1246592.2982984064
2024-01-11,4780.240234375,5.33,4662.952152568255,1.6,1934610.2379441739
2024-01-12,4783.830078125,5.33,3118.0175734246463,1.6,1747203.0414952917
2024-01-13,4783.830078125,5.33,4154.891989041098,1.6,1882701.235174379
2024-01-14,4783.830078125,5.33,4623.685963467904,1.6,2289109.543816001
2024-01-15,4783.830078125,5.33,1545.5831717631204,1.6,1265024.526616006
2024-01-16,4765.97998046875,5.33,3915.047224808574,1.6,1191408.0058975776
2024-01-17,4739.2099609375,5.33,1044.5279893408976,1.6,1814032.1166120586
2024-01-18,4780.93994140625,5.33,3315.633536778822,1.6,1705376.233426921
2024-01-19,4839.81005859375,5.33,1191.8718830936969,1.6,2526990.19991628
2024-01-20,4839.81005859375,5.33,4207.793949883722,1.6,2089046.7774536128
2024-01-21,4839.81005859375,5.33,4902.635041005997,1.6,1736332.1470347662
2024-01-22,4850.43017578125,5.33,1254.887862159432,1.6,1542619.6926871985
2024-01-23,4864.60009765625,5.33,3765.943235538402,1.6,2848864.5595995765
2024-01-24,4868.5498046875,5.33,4078.302386545052,1.6,2849519.139328488
2024-01-25,4894.16015625,5.33,3858.8072574382613,1.6,2827071.3257063497
2024-01-26,4890.97021484375,5.33,3699.0241332476994,1.6,2225289.9811828523
2024-01-27,4890.97021484375,5.33,3313.618029159565,1.6,1551846.3014888815
2024-01-28,4890.97021484375,5.33,1951.6198884832252,1.6,2869170.8007668713
2024-01-29,4927.93017578125,5.33,3434.108046501316,1.6,2525687.241922456
2024-01-30,4924.97021484375,5.33,4119.406493108536,1.6,1040770.4865019214
2024-01-31,4845.64990234375,5.33,3002.231341228963,1.6,2650206.094795829
2024-02-01,4906.18994140625,5.33,1462.5770609201134,1.6,2636906.8377691694
2024-02-02,4958.60986328125,5.33,1013.340448087249,1.6,2213350.3767350367
2024-02-03,4958.60986328125,5.33,4683.448391256515,1.6,2124769.837549341
2024-02-04,4958.60986328125,5.33,1486.0644413468563,1.6,1858363.282367644
2024-02-05,4942.81005859375,5.33,2338.762740857453,1.6,1776338.680252249
2024-02-06,4954.22998046875,5.33,3376.7584951766166,1.6,2836921.2454918795
2024-02-07,4995.06005859375,5.33,3233.1344802743492,1.6,2016056.2003974533
2024-02-08,4997.91015625,5.33,2044.2917399340733,1.6,2657883.470787083
2024-02-09,5026.60986328125,5.33,2098.049982535187,1.6,2351805.265238122
2024-02-10,5026.60986328125,5.33,2531.6136037185574,1.6,1706113.8055729615
2024-02-11,5026.60986328125,5.33,2127.1300474488885,1.6,1748110.8859952553
2024-02-12,5021.83984375,5.33,3107.1653249134706,1.6,1989211.3732822766
2024-02-13,4953.169921875,5.33,4211.541638393985,1.6,1840686.8947959421
2024-02-14,5000.6201171875,5.33,3586.9549490284157,1.6,1914883.4416335137
2024-02-15,5029.72998046875,5.33,2339.442165907856,1.6,1909870.8166726676
2024-02-16,5005.56982421875,5.33,2931.67572660059,1.6,1293012.0658866107
2024-02-17,5005.56982421875,5.33,4268.5137144564405,1.6,1254882.1456293715
2024-02-18,5005.56982421875,5.33,3354.3043719269617,1.6,1525293.1598412555
2024-02-19,5005.56982421875,5.33,4207.889351555674,1.6,1360137.6720716017
2024-02-20,4975.509765625,5.33,4125.070245485292,1.6,1816827.2758578076
2024-02-21,4981.7998046875,5.33,2706.7604184618885,1.6,2951390.662284331
2024-02-22,5087.02978515625,5.33,3982.103703672947,1.6,1687324.8606398902
2024-02-23,5088.7998046875,5.33,1605.132734201763,1.6,2596984.7117930604
2024-02-24,5088.7998046875,5.33,1816.8556714604588,1.6,1177517.6786769074
2024-02-25,5088.7998046875,5.33,3979.9904692475748,1.6,1535700.4282616575
2024-02-26,5069.52978515625,5.33,4124.071484214236,1.6,2918788.489141226
2024-02-27,5078.18017578125,5.33,2669.8230475790915,1.6,1377354.8801470175
2024-02-28,5069.759765625,5.33,2401.5812666251036,1.6,1511860.1614610474
2024-02-29,5096.27001953125,5.33,4414.971882414067,1.6,2803678.6376839536
2024-03-01,5137.080078125,5.33,1310.9761085777402,1.6,2294269.260568866
2024-03-02,5137.080078125,5.33,4100.504684421641,1.6,2281391.2035103175
2024-03-03,5137.080078125,5.33,1153.9549121993575,1.6,2916296.4735166794
2024-03-04,5130.9501953125,5.33,4131.807713359947,1.6,1265167.6047612894
2024-03-05,5078.64990234375,5.33,1676.1634316024242,1.6,1152352.3940646788
2024-03-06,5104.759765625,5.33,2023.7457051358901,1.6,1232460.79402374
2024-03-07,5157.35986328125,5.33,1941.3792012828233,1.6,2936630.74374759
2024-03-08,5123.68994140625,5.33,3032.7318228876184,1.6,2751613.5912255514
2024-03-09,5123.68994140625,5.33,1214.647061604264,1.6,2910117.5876366347
2024-03-10,5123.68994140625,5.33,2933.5573976236083,1.6,1217570.8034358718
2024-03-11,5117.93994140625,5.33,4681.293171278555,1.6,1571703.37889543
2024-03-12,5175.27001953125,5.33,2557.4708020990583,1.6,2187633.2076226384
2024-03-13,5165.31005859375,5.33,3585.019219162043,1.6,1646950.1766623382
2024-03-14,5150.47998046875,5.33,1616.5276170070538,1.6,2168408.856075171
2024-03-15,5117.08984375,5.33,2581.568013717978,1.6,2509828.3123813896
2024-03-16,5117.08984375,5.33,1836.6663155925148,1.6,2016580.8307298808
2024-03-17,5117.08984375,5.33,3318.733644795885,1.6,1984093.681260632
2024-03-18,5149.419921875,5.33,1555.0187942230928,1.6,1175323.6208434198
2024-03-19,5178.509765625,5.33,3847.2623891741787,1.6,1544979.651300053
2024-03-20,5224.6201171875,5.33,3922.2020828227933,1.6,1863833.7178243748
2024-03-21,5241.52978515625,5.33,3311.528605679501,1.6,2731602.6927268463
2024-03-22,5234.18017578125,5.33,1114.6138878121228,1.6,1635125.6977004043
2024-03-23,5234.18017578125,5.33,4366.292450053839,1.6,2679840.830620205
2024-03-24,5234.18017578125,5.33,1039.9010085317339,1.6,1252690.2633464898
2024-03-25,5218.18994140625,5.33,2342.1913284564093,1.6,1398206.140148808
2024-03-26,5203.580078125,5.33,3513.9544051590274,1.6,2447938.326230537
2024-03-27,5248.490234375,5.33,4445.97059663164,1.6,1286595.034387332
2024-03-28,5254.35009765625,5.33,3897.4511416091,1.6,1861770.5682730763
2024-03-29,5254.35009765625,5.33,4327.568332395793,1.6,2495662.225874545
2024-03-30,5254.35009765625,5.33,3348.997007784359,1.6,2271887.7270454774
2024-03-31,5254.35009765625,5.33,1596.1971076284053,1.6,1476946.3065007906
2024-04-01,5243.77001953125,5.33,1178.2943701945703,3.0,1904597.7256919064
2024-04-02,5205.81005859375,5.33,2139.367761030522,3.0,1611912.6647721804
2024-04-03,5211.490234375,5.33,4796.539049669358,3.0,2215263.553556601
2024-04-04,5147.2099609375,5.33,2701.426142988782,3.0,1033369.9713215951
2024-04-05,5204.33984375,5.33,3147.5391870919343,3.0,2106494.5776340687
2024-04-06,5204.33984375,5.33,2610.6395962094625,3.0,2916047.183572648
2024-04-07,5204.33984375,5.33,2444.2799025282493,3.0,2983161.5651019984
2024-04-08,5202.39013671875,5.33,2821.7822740523366,3.0,2766259.151088604
2024-04-09,5209.91015625,5.33,4394.554777466779,3.0,2494417.7600501487
2024-04-10,5160.64013671875,5.33,2177.726432269362,3.0,2142801.9235156165
2024-04-11,5199.06005859375,5.33,4408.294383516679,3.0,1546709.8313560449
2024-04-12,5123.41015625,5.33,3604.4412359701428,3.0,2736875.602047001
2024-04-13,5123.41015625,5.33,2515.0761829857706,3.0,2839824.299002178
2024-04-14,5123.41015625,5.33,2334.8387790247075,3.0,2161547.7102294853
2024-04-15,5061.81982421875,5.33,4154.508065486154,3.0,1982455.4806396472
2024-04-16,5051.41015625,5.33,3018.2718489886565,3.0,2192063.501340577
2024-04-17,5022.2099609375,5.33,3218.2402455018,3.0,2517939.5389728965
2024-04-18,5011.1201171875,5.33,4210.17207719437,3.0,2565742.32604186
2024-04-19,4967.22998046875,5.33,1784.1055523743394,3.0,1171884.9821119732
2024-04-20,4967.22998046875,5.33,2109.5135485188875,3.0,1494122.2242382537
2024-04-21,4967.22998046875,5.33,4435.4271251431655,3.0,2884984.8005916597
2024-04-22,5010.60009765625,5.33,3319.665668513315,3.0,1353329.3706848053
2024-04-23,5070.5498046875,5.33,1749.9174421216992,3.0,2988866.4895338593
2024-04-24,5071.6298828125,5.33,2140.703941775944,3.0,1694236.23628665
2024-04-25,5048.419921875,5.33,3968.113233374254,3.0,2821286.4298039884
2024-04-26,5099.9599609375,5.33,4401.756882574598,3.0,2591770.043429619
2024-04-27,5099.9599609375,5.33,4720.005768428995,3.0,2097991.0090065375
2024-04-28,5099.9599609375,5.33,1095.7778155967296,3.0,2001273.4010648564
2024-04-29,5116.169921875,5.33,2390.463487299177,3.0,1500520.422270415
2024-04-30,5035.68994140625,5.33,4566.565114051848,3.0,2745426.696222383
2024-05-01,5018.39013671875,5.33,1724.4520317783813,3.0,2112578.345387588
2024-05-02,5064.2001953125,5.33,2764.333410945884,3.0,1500635.880459138
2024-05-03,5127.7900390625,5.33,3446.558543172596,3.0,1139077.3775951914
2024-05-04,5127.7900390625,5.33,3362.922388155792,3.0,1852316.1173310182
2024-05-05,5127.7900390625,5.33,2155.5547257445505,3.0,2913669.4313991135
2024-05-06,5180.740234375,5.33,3475.407574537866,3.0,1153730.9203005885
2024-05-07,5187.7001953125,5.33,3207.249255375051,3.0,2110747.4150080737
2024-05-08,5187.669921875,5.33,4236.91945557351,3.0,2860315.1959629054
2024-05-09,5214.080078125,5.33,3493.980509118987,3.0,1534203.992839043
2024-05-10,5222.68017578125,5.33,3716.3496868084167,3.0,1393593.8013720373
2024-05-11,5222.68017578125,5.33,1778.8098105422955,3.0,1393653.6285450074
2024-05-12,5222.68017578125,5.33,1853.9938966240559,3.0,2373851.221909643
2024-05-13,5221.419921875,5.33,4880.093570682109,3.0,1522534.2366458322
2024-05-14,5246.68017578125,5.33,3394.56039015366,3.0,2519318.717097226
2024-05-15,5308.14990234375,5.33,1193.2230270435443,3.0,1325166.321966255
2024-05-16,5297.10009765625,5.33,2209.8033485043743,3.0,1968983.4296029308
2024-05-17,5303.27001953125,5.33,1259.6369975704245,3.0,1041947.8871069679
2024-05-18,5303.27001953125,5.33,4642.583637410147,3.0,2951548.9795817863
2024-05-19,5303.27001953125,5.33,3304.6604385758474,3.0,2021479.3817212386
2024-05-20,5308.1298828125,5.33,3228.6252783870814,3.0,1123190.6193562765
2024-05-21,5321.41015625,5.33,2068.2624245256366,3.0,1824856.99291017
2024-05-22,5307.009765625,5.33,4856.570418322888,3.0,1835047.2999328012
2024-05-23,5267.83984375,5.33,1197.06473305561,3.0,2227965.0136126094
2024-05-24,5304.72021484375,5.33,4078.6369505060957,3.0,1182928.2841542824
2024-05-25,5304.72021484375,5.33,2188.6984824447736,3.0,2568393.0448411237
2024-05-26,5304.72021484375,5.33,4456.8870028894435,3.0,1478141.8501073627
2024-05-27,5304.72021484375,5.33,1897.412240730388,3.0,2787320.535264232
2024-05-28,5306.0400390625,5.33,4011.716646755462,3.0,2876473.263910342
2024-05-29,5266.9501953125,5.33,4317.490329065362,3.0,1615512.8895252384
2024-05-30,5235.47998046875,5.33,1922.5772686033592,3.0,2458185.1849542847
2024-05-31,5277.509765625,5.33,1720.5420166726467,3.0,1025896.1128642386
2024-06-01,5277.509765625,5.33,2226.7803812205407,3.0,2487634.1015117085
2024-06-02,5277.509765625,5.33,2829.8736258964473,3.0,1664002.4732418219
2024-06-03,5283.39990234375,5.33,4432.976448525955,3.0,1841031.6220397938
2024-06-04,5291.33984375,5.33,4990.162835090692,3.0,1255014.1281252706
2024-06-05,5354.02978515625,5.33,4818.809761675846,3.0,2305365.582178125
2024-06-06,5352.9599609375,5.33,4433.605153049333,3.0,1739547.519619059
2024-06-07,5346.990234375,5.33,3680.637756431218,3.0,1839626.6644444773
2024-06-08,5346.990234375,5.33,1032.6217926728702,3.0,2208096.797883761
2024-06-09,5346.990234375,5.33,4529.237754956959,3.0,1105571.4735630795
2024-06-10,5360.7900390625,5.33,1858.6824408650336,3.0,1516909.1187431598
2024-06-11,5375.31982421875,5.33,3334.8559574940946,3.0,2770617.2158291135
2024-06-12,5421.02978515625,5.33,2488.318776733562,3.0,1963356.0289408443
2024-06-13,5433.740234375,5.33,1919.70850037284,3.0,2963469.6179131167
2024-06-14,5431.60009765625,5.33,3933.3970128065444,3.0,2359558.3181606326
2024-06-15,5431.60009765625,5.33,3127.8853417785895,3.0,1095465.511641366
2024-06-16,5431.60009765625,5.33,1400.3246190106258,3.0,2132093.4244662733
2024-06-17,5473.22998046875,5.33,3841.649553044176,3.0,2994125.260405836
2024-06-18,5487.02978515625,5.33,3296.981858598407,3.0,2342313.514693558
2024-06-19,5487.02978515625,5.33,4534.437007400435,3.0,1370666.3223199681
2024-06-20,5473.169921875,5.33,4891.411728454222,3.0,2304409.896082824
2024-06-21,5464.6201171875,5.33,1489.372965351179,3.0,1753381.695443198
2024-06-22,5464.6201171875,5.33,2416.8954443530497,3.0,1931041.5716793942
2024-06-23,5464.6201171875,5.33,2555.6576452328627,3.0,1377001.4425184478
2024-06-24,5447.8701171875,5.33,4954.511688954916,3.0,1460259.6299158926
2024-06-25,5469.2998046875,5.33,3001.511887399093,3.0,2474968.7754777065
2024-06-26,5477.89990234375,5.33,3101.265243741151,3.0,1997573.582614344
2024-06-27,5482.8701171875,5.33,2090.8222776872426,3.0,1456405.7004120979
2024-06-28,5460.47998046875,5.33,4567.1568749323,3.0,2727369.412662437
2024-06-29,5460.47998046875,5.33,2388.6624234674646,3.0,1480208.9170700647
2024-06-30,5460.47998046875,5.33,3718.8408268677863,3.0,1326024.8903928883
2024-07-01,5475.08984375,5.33,4745.513107333385,3.1,2116239.304793358
2024-07-02,5509.009765625,5.33,3876.186143283862,3.1,1054545.405575004
2024-07-03,5537.02001953125,5.33,4791.5120609768455,3.1,1637758.7121152435
2024-07-04,5537.02001953125,5.33,1512.68385269987,3.1,2716651.993960603
2024-07-05,5567.18994140625,5.33,2905.7533982300433,3.1,2590094.4809324965
2024-07-06,5567.18994140625,5.33,3764.3794776040054,3.1,1461743.622745091
2024-07-07,5567.18994140625,5.33,4654.803991674353,3.1,1104119.9244372093
2024-07-08,5572.85009765625,5.33,1979.4146506870068,3.1,2810289.7544174977
2024-07-09,5576.97998046875,5.33,2126.4710408333613,3.1,1834086.3464924372
2024-07-10,5633.91015625,5.33,4435.884886250957,3.1,1969504.453956177
2024-07-11,5584.5400390625,5.33,1748.8938636708147,3.1,2548686.1007360574
2024-07-12,5615.35009765625,5.33,3051.8251803544254,3.1,2686713.804340861
2024-07-13,5615.35009765625,5.33,3842.4754181468925,3.1,2558448.313082677
2024-07-14,5615.35009765625,5.33,3076.7726768293596,3.1,1897089.2200072128
2024-07-15,5631.22021484375,5.33,2659.937490946315,3.1,1047066.4794713409
2024-07-16,5667.2001953125,5.33,1251.023805028919,3.1,1221341.5051242914
2024-07-17,5588.27001953125,5.33,1467.675677880964,3.1,2411888.803224895
2024-07-18,5544.58984375,5.33,4248.710618994112,3.1,2911310.40503567
2024-07-19,5505.0,5.33,4302.688906970557,3.1,1525877.7331582583
2024-07-20,5505.0,5.33,4839.16400113743,3.1,1408532.7627109725
2024-07-21,5505.0,5.33,1116.194291714955,3.1,2447370.9016422536
2024-07-22,5564.41015625,5.33,4925.917915361802,3.1,2561646.819492137
2024-07-23,5555.740234375,5.33,2810.92753431488,3.1,1386198.9243165816
2024-07-24,5427.1298828125,5.33,2926.4067885429904,3.1,2631649.4039031644
2024-07-25,5399.22021484375,5.33,2694.7828687209826,3.1,2945211.4073404204
2024-07-26,5459.10009765625,5.33,4241.7444430059695,3.1,1491398.4691573135
2024-07-27,5459.10009765625,5.33,1299.0044182486167,3.1,1857365.139797301
2024-07-28,5459.10009765625,5.33,3235.1217433033457,3.1,2314667.8685629987
2024-07-29,5463.5400390625,5.33,4001.566051156653,3.1,2221715.313204035
2024-07-30,5436.43994140625,5.33,4822.590525285952,3.1,2916980.0913989497
2024-07-31,5522.2998046875,5.33,3404.638537338975,3.1,2443321.684785061
2024-08-01,5446.68017578125,5.33,3101.1959310558755,3.1,1989016.9815634012
2024-08-02,5346.56005859375,5.33,4277.135892163211,3.1,1139593.4023888488
2024-08-03,5346.56005859375,5.33,1059.316992650759,3.1,2792321.086721237
2024-08-04,5346.56005859375,5.33,4844.179499760621,3.1,1687169.7309053214
2024-08-05,5186.330078125,5.33,2581.130833416025,3.1,1251882.980080963
2024-08-06,5240.02978515625,5.33,2403.4043366198075,3.1,2647376.7268717363
2024-08-07,5199.5,5.33,2712.1436374670902,3.1,2552537.659072494
2024-08-08,5319.31005859375,5.33,3035.8653887511027,3.1,1947710.8401352009
2024-08-09,5344.16015625,5.33,2224.7581847650454,3.1,2955430.54714738
2024-08-10,5344.16015625,5.33,1917.3607359747748,3.1,1385253.5716171833
2024-08-11,5344.16015625,5.33,1765.6181686597643,3.1,1998813.3679610286
2024-08-12,5344.39013671875,5.33,3381.742322336399,3.1,1172995.7370257562
2024-08-13,5434.43017578125,5.33,3896.865949899905,3.1,1674871.6871923977
2024-08-14,5455.2099609375,5.33,1142.1890663733257,3.1,2922555.4095920213
2024-08-15,5543.22021484375,5.33,1254.649142032406,3.1,2101376.2770721335
2024-08-16,5554.25,5.33,3872.3245829279786,3.1,2310682.4899749532
2024-08-17,5554.25,5.33,4647.21001039201,3.1,1915875.1305757705
2024-08-18,5554.25,5.33,4411.63868153697,3.1,2562946.9638651228
2024-08-19,5608.25,5.33,4934.527153080779,3.1,2814950.228607746
2024-08-20,5597.1201171875,5.33,2302.326598314803,3.1,2333544.9576481804
2024-08-21,5620.85009765625,5.33,1375.310749913571,3.1,2640602.0006282446
2024-08-22,5570.64013671875,5.33,4918.063363776057,3.1,2274250.083096237
2024-08-23,5634.60986328125,5.33,2576.1153608471486,3.1,2761137.2744289557
2024-08-24,5634.60986328125,5.33,1995.4709368793995,3.1,2058262.2776735758
2024-08-25,5634.60986328125,5.33,2354.167874721921,3.1,1997239.8937972416
2024-08-26,5616.83984375,5.33,1772.7395240706428,3.1,1992283.6720538433
2024-08-27,5625.7998046875,5.33,1126.9555255356963,3.1,1869339.234364768
2024-08-28,5592.18017578125,5.33,4829.390273179479,3.1,2787628.384265368
2024-08-29,5591.9599609375,5.33,1155.924225328008,3.1,1041632.1146452551
2024-08-30,5648.39990234375,5.33,4444.982804410736,3.1,2005413.639873379
2024-08-31,5648.39990234375,5.33,3470.7412587835383,3.1,1881583.3356679082
2024-09-01,5648.39990234375,5.13,2759.009905367126,3.1,1290322.0179512312
2024-09-02,5648.39990234375,5.13,2728.7292773427034,3.1,2328856.91534691
2024-09-03,5528.93017578125,5.13,2799.812208666363,3.1,2054099.536480319
2024-09-04,5520.06982421875,5.13,2694.98284404803,3.1,1828562.0095625236
2024-09-05,5503.41015625,5.13,2504.3656537642773,3.1,1359106.2857597372
2024-09-06,5408.419921875,5.13,4995.893979341944,3.1,1705200.454593549
2024-09-07,5408.419921875,5.13,1086.3992345149857,3.1,2083342.2620982241
2024-09-08,5408.419921875,5.13,2467.6169931627073,3.1,2266405.7110590315
2024-09-09,5471.0498046875,5.13,1524.0012428468392,3.1,1940260.6469703065
2024-09-10,5495.52001953125,5.13,3593.466989462046,3.1,1485145.4097940736
2024-09-11,5554.1298828125,5.13,3519.325262406439,3.1,2332701.9918409744
2024-09-12,5595.759765625,5.13,2675.9151815462264,3.1,2020092.6199450172
2024-09-13,5626.02001953125,5.13,3040.5747994001913,3.1,2529979.2494169436
2024-09-14,5626.02001953125,5.13,3026.0323217251253,3.1,2718508.944922222
2024-09-15,5626.02001953125,5.13,2855.9613737471814,3.1,1825033.4469653736
2024-09-16,5633.08984375,5.13,3993.1975312288246,3.1,1102277.108881332
2024-09-17,5634.580078125,5.13,1752.9274435285336,3.1,1958453.1644923522
2024-09-18,5618.259765625,5.13,2692.9766068897566,3.1,2250713.5116866445
2024-09-19,5713.64013671875,5.13,2829.1932006959555,3.1,1236595.067693049
2024-09-20,5702.5498046875,5.13,3159.390691700711,3.1,2949566.85016887
2024-09-21,5702.5498046875,5.13,2100.1710858430793,3.1,1650219.7689442292
2024-09-22,5702.5498046875,5.13,3865.7990524162465,3.1,1112383.2927980763
2024-09-23,5718.56982421875,5.13,3280.9337456982767,3.1,1532174.568468731
2024-09-24,5732.93017578125,5.13,2092.6017717062714,3.1,1943373.6026154056
2024-09-25,5722.259765625,5.13,2901.9641219159776,3.1,1455238.558601484
2024-09-26,5745.3701171875,5.13,4030.936182021279,3.1,2737890.1956679868
2024-09-27,5738.169921875,5.13,1231.078953043886,3.1,2652460.476360789
2024-09-28,5738.169921875,5.13,1651.4809034895964,3.1,1159462.6079645301
2024-09-29,5738.169921875,5.13,4359.981894063558,3.1,1734109.6835263623
2024-09-30,5762.47998046875,5.13,2442.5914101727494,3.1,1776250.0015670233
2024-10-01,5708.75,4.83,3323.2538812077773,2.4,2683546.6172689414
2024-10-02,5709.5400390625,4.83,4834.8848995845,,2701321.236810204
2024-10-03,5699.93994140625,4.83,1747.8987913739616,,2275154.5386476642
